vote_event_id,result,requirement,asistentes,mayoria_necesaria,a_favor,en_contra,abstencion,ausente,margin,critical_parties,critical_count
VE_S01358,aprobada,mayoria_simple,88,44,83,0,5,0,39,,0
VE_S01359,aprobada,mayoria_simple,76,38,76,0,0,0,38,,0
VE_S01360,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S01361,aprobada,mayoria_simple,83,42,83,0,0,0,41,,0
VE_S01362,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S01363,aprobada,mayoria_simple,81,41,70,10,1,0,29,O15,1
VE_S01364,aprobada,mayoria_simple,66,33,66,0,0,0,33,,0
VE_S01365,aprobada,mayoria_simple,73,37,73,0,0,0,36,,0
VE_S01366,aprobada,mayoria_simple,88,44,88,0,0,0,44,,0
VE_S01367,aprobada,mayoria_simple,90,45,90,0,0,0,45,,0
VE_S01368,aprobada,mayoria_simple,82,41,82,0,0,0,41,,0
VE_S01369,aprobada,mayoria_simple,82,41,82,0,0,0,41,,0
VE_S01370,aprobada,mayoria_simple,88,44,88,0,0,0,44,,0
VE_S01371,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S01372,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S01373,aprobada,mayoria_simple,77,39,77,0,0,0,38,,0
VE_S01374,aprobada,mayoria_calificada,93,991,93,0,0,0,-898,O12|O13|O15|O16|O18|O19,6
VE_S01375,aprobada,mayoria_calificada,95,991,95,0,0,0,-896,O12|O13|O15|O16|O18|O19,6
VE_S01376,aprobada,mayoria_simple,80,40,80,0,0,0,40,,0
VE_S01377,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S01378,aprobada,mayoria_simple,83,42,83,0,0,0,41,,0
VE_S01379,aprobada,mayoria_simple,77,39,77,0,0,0,38,,0
VE_S01380,aprobada,mayoria_simple,72,36,72,0,0,0,36,,0
VE_S01381,aprobada,mayoria_simple,68,34,68,0,0,0,34,,0
VE_S01382,aprobada,mayoria_calificada,69,991,69,0,0,0,-922,O12|O13|O15|O16|O18|O19,6
VE_S01383,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S01384,aprobada,mayoria_simple,73,37,73,0,0,0,36,,0
VE_S01385,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S01386,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S01387,aprobada,mayoria_simple,82,41,82,0,0,0,41,,0
VE_S01388,aprobada,mayoria_simple,85,43,85,0,0,0,42,,0
VE_S01389,aprobada,mayoria_simple,80,40,77,1,2,0,37,,0
VE_S01390,aprobada,mayoria_simple,74,37,74,0,0,0,37,,0
VE_S01391,aprobada,mayoria_simple,73,37,73,0,0,0,36,,0
VE_S01392,aprobada,mayoria_simple,80,40,80,0,0,0,40,,0
VE_S01393,aprobada,mayoria_calificada,86,991,86,0,0,0,-905,O12|O13|O15|O16|O18|O19,6
VE_S01394,aprobada,mayoria_simple,83,42,83,0,0,0,41,,0
VE_S01395,aprobada,mayoria_simple,86,43,86,0,0,0,43,,0
VE_S01396,aprobada,mayoria_simple,82,41,82,0,0,0,41,,0
VE_S01397,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S01398,aprobada,mayoria_calificada,101,991,97,3,1,0,-894,O12|O13|O15|O16|O18|O19,6
VE_S01399,aprobada,mayoria_calificada,107,991,72,35,0,0,-919,O12|O13|O15|O16|O18|O19,6
VE_S01400,aprobada,mayoria_simple,86,43,86,0,0,0,43,,0
VE_S01401,aprobada,mayoria_simple,83,42,83,0,0,0,41,,0
VE_S01402,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S01403,aprobada,mayoria_simple,76,38,76,0,0,0,38,,0
VE_S01404,aprobada,mayoria_simple,76,38,76,0,0,0,38,,0
VE_S01405,aprobada,mayoria_simple,80,40,80,0,0,0,40,,0
VE_S01406,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S01407,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S01408,aprobada,mayoria_simple,91,46,88,0,3,0,42,,0
VE_S01409,aprobada,mayoria_simple,78,39,60,16,2,0,21,O15,1
VE_S01410,aprobada,mayoria_simple,85,43,85,0,0,0,42,,0
VE_S01411,aprobada,mayoria_simple,90,45,90,0,0,0,45,,0
VE_S01412,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S01413,aprobada,mayoria_simple,80,40,80,0,0,0,40,,0
VE_S01414,aprobada,mayoria_simple,76,38,76,0,0,0,38,,0
VE_S01415,aprobada,mayoria_simple,91,46,69,21,1,0,23,O12|O15,2
VE_S01416,rechazada,mayoria_simple,80,40,17,62,1,0,22,O15,1
VE_S01417,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S01418,aprobada,mayoria_simple,66,33,54,12,0,0,21,O15,1
VE_S01419,aprobada,mayoria_simple,76,38,74,0,2,0,36,,0
VE_S01420,aprobada,mayoria_simple,77,39,59,18,0,0,20,O12|O15,2
VE_S01421,aprobada,mayoria_simple,70,35,70,0,0,0,35,,0
VE_S01422,aprobada,mayoria_simple,73,37,73,0,0,0,36,,0
VE_S01423,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S01424,aprobada,mayoria_simple,74,37,74,0,0,0,37,,0
VE_S01425,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S01426,aprobada,mayoria_simple,80,40,80,0,0,0,40,,0
VE_S01427,aprobada,mayoria_simple,74,37,74,0,0,0,37,,0
VE_S01428,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S01429,aprobada,mayoria_simple,82,41,82,0,0,0,41,,0
VE_S01430,aprobada,mayoria_simple,78,39,77,0,1,0,38,,0
VE_S01431,aprobada,mayoria_simple,73,37,73,0,0,0,36,,0
VE_S01432,aprobada,mayoria_simple,76,38,76,0,0,0,38,,0
VE_S01433,aprobada,mayoria_simple,76,38,76,0,0,0,38,,0
VE_S01434,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S01435,aprobada,mayoria_simple,85,43,85,0,0,0,42,,0
VE_S01436,aprobada,mayoria_calificada,76,991,76,0,0,0,-915,O12|O13|O15|O16|O18|O19,6
VE_S01437,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S01438,aprobada,mayoria_simple,82,41,82,0,0,0,41,,0
VE_S01439,aprobada,mayoria_simple,77,39,74,1,2,0,35,,0
VE_S01440,aprobada,mayoria_simple,79,40,78,0,1,0,38,,0
VE_S01441,aprobada,mayoria_simple,77,39,47,27,3,0,8,O12|O15,2
VE_S01442,aprobada,mayoria_simple,72,36,71,0,1,0,35,,0
VE_S01443,aprobada,mayoria_simple,77,39,77,0,0,0,38,,0
VE_S01444,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S01445,aprobada,mayoria_simple,69,35,69,0,0,0,34,,0
VE_S01446,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S01447,aprobada,mayoria_simple,76,38,76,0,0,0,38,,0
VE_S01448,aprobada,mayoria_simple,80,40,80,0,0,0,40,,0
VE_S01449,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S01450,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S01451,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S01452,aprobada,mayoria_simple,82,41,82,0,0,0,41,,0
VE_S01453,aprobada,mayoria_simple,76,38,76,0,0,0,38,,0
VE_S01454,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S01455,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S01456,aprobada,mayoria_simple,77,39,77,0,0,0,38,,0
VE_S01457,aprobada,mayoria_simple,86,43,86,0,0,0,43,,0
VE_S01458,aprobada,mayoria_simple,88,44,74,14,0,0,30,O15,1
VE_S01459,aprobada,mayoria_simple,89,45,89,0,0,0,44,,0
VE_S01460,aprobada,mayoria_simple,86,43,86,0,0,0,43,,0
VE_S01461,aprobada,mayoria_simple,94,47,94,0,0,0,47,,0
VE_S01462,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S01463,aprobada,mayoria_simple,74,37,74,0,0,0,37,,0
VE_S01464,aprobada,mayoria_simple,82,41,82,0,0,0,41,,0
VE_S01465,aprobada,mayoria_simple,85,43,85,0,0,0,42,,0
VE_S01466,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S01467,aprobada,mayoria_simple,82,41,68,14,0,0,27,O15,1
VE_S01468,aprobada,mayoria_simple,90,45,90,0,0,0,45,,0
VE_S01469,aprobada,mayoria_simple,90,45,90,0,0,0,45,,0
VE_S01470,aprobada,mayoria_calificada,88,991,88,0,0,0,-903,O12|O13|O15|O16|O18|O19,6
VE_S01471,aprobada,mayoria_simple,74,37,74,0,0,0,37,,0
VE_S01472,rechazada,mayoria_simple,74,37,25,49,0,0,12,O12|O15,2
VE_S01473,aprobada,mayoria_simple,93,47,93,0,0,0,46,,0
VE_S01474,aprobada,mayoria_calificada,86,991,86,0,0,0,-905,O12|O13|O15|O16|O18|O19,6
VE_S01475,aprobada,mayoria_simple,83,42,82,0,1,0,40,,0
VE_S01476,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S01477,aprobada,mayoria_simple,76,38,76,0,0,0,38,,0
VE_S01478,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S01479,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S01480,aprobada,mayoria_simple,77,39,77,0,0,0,38,,0
VE_S01481,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S01482,aprobada,mayoria_simple,67,34,67,0,0,0,33,,0
VE_S01483,aprobada,mayoria_simple,76,38,76,0,0,0,38,,0
VE_S01484,aprobada,mayoria_simple,74,37,74,0,0,0,37,,0
VE_S01485,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S01486,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S01487,aprobada,mayoria_simple,74,37,74,0,0,0,37,,0
VE_S01488,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S01489,aprobada,mayoria_simple,77,39,77,0,0,0,38,,0
VE_S01490,aprobada,mayoria_simple,77,39,76,1,0,0,37,,0
VE_S01491,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S01492,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S01493,aprobada,mayoria_simple,77,39,77,0,0,0,38,,0
VE_S01494,aprobada,mayoria_simple,73,37,73,0,0,0,36,,0
VE_S01495,aprobada,mayoria_simple,75,38,66,9,0,0,28,O15,1
VE_S01496,aprobada,mayoria_simple,74,37,72,0,2,0,35,,0
VE_S01497,aprobada,mayoria_simple,77,39,75,0,2,0,36,,0
VE_S01498,aprobada,mayoria_simple,85,43,75,10,0,0,32,O15,1
VE_S01499,aprobada,mayoria_simple,83,42,82,1,0,0,40,,0
VE_S01500,aprobada,mayoria_simple,80,40,80,0,0,0,40,,0
VE_S01501,aprobada,mayoria_simple,93,47,85,5,3,0,38,O15,1
VE_S01502,aprobada,mayoria_simple,83,42,83,0,0,0,41,,0
VE_S01503,aprobada,mayoria_simple,74,37,74,0,0,0,37,,0
VE_S01504,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S01505,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S01506,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S01507,aprobada,mayoria_simple,69,35,69,0,0,0,34,,0
VE_S01508,aprobada,mayoria_simple,75,38,72,0,3,0,34,O15,1
VE_S01509,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S01510,aprobada,mayoria_simple,72,36,72,0,0,0,36,,0
VE_S01511,aprobada,mayoria_simple,66,33,66,0,0,0,33,,0
VE_S01512,aprobada,mayoria_simple,67,34,67,0,0,0,33,,0
VE_S01513,aprobada,mayoria_simple,69,35,68,1,0,0,33,O15,1
VE_S01514,aprobada,mayoria_simple,117,59,117,0,0,0,58,,0
VE_S01515,aprobada,mayoria_simple,119,60,113,2,4,0,53,,0
VE_S01516,aprobada,mayoria_simple,110,55,104,3,3,8,49,,0
VE_S01517,aprobada,mayoria_simple,105,53,87,17,1,8,34,O15,1
VE_S01518,aprobada,mayoria_simple,81,41,81,0,0,0,40,O15,1
VE_S01519,aprobada,mayoria_simple,119,60,119,0,0,0,59,,0
VE_S01520,aprobada,mayoria_simple,111,56,108,3,0,0,52,,0
VE_S01521,aprobada,mayoria_simple,110,55,110,0,0,2,55,,0
VE_S01522,aprobada,mayoria_simple,108,54,66,37,5,2,12,O12|O15,2
VE_S01523,aprobada,mayoria_simple,91,46,90,1,0,2,44,,0
VE_S01524,aprobada,mayoria_simple,128,64,100,28,0,0,36,O12|O15,2
VE_S01525,aprobada,mayoria_simple,127,64,99,28,0,0,35,O12|O15,2
VE_S01526,aprobada,mayoria_simple,128,64,100,28,0,0,36,O12|O15,2
VE_S01527,aprobada,mayoria_simple,128,64,128,0,0,0,64,,0
VE_S01528,aprobada,mayoria_simple,128,64,128,0,0,0,64,,0
VE_S01529,aprobada,mayoria_simple,128,64,67,61,0,0,3,O12|O14|O18,3
VE_S01530,aprobada,mayoria_simple,128,64,66,62,0,0,2,O12|O14|O18,3
VE_S01531,aprobada,mayoria_simple,128,64,66,62,0,0,2,O12|O14|O18,3
VE_S01532,aprobada,mayoria_simple,128,64,128,0,0,0,64,,0
VE_S01533,aprobada,mayoria_simple,128,64,128,0,0,0,64,,0
VE_S01534,aprobada,mayoria_simple,127,64,99,28,0,0,35,O12|O15,2
VE_S01535,aprobada,mayoria_simple,107,54,59,48,0,2,5,O12|O18,2
VE_S01536,rechazada,mayoria_simple,94,47,27,64,3,2,17,O12|O15,2
VE_S01537,aprobada,mayoria_simple,105,53,105,0,0,0,52,,0
VE_S01538,aprobada,mayoria_simple,112,56,107,5,0,6,51,,0
VE_S01539,aprobada,mayoria_simple,100,50,100,0,0,6,50,,0
VE_S01540,aprobada,mayoria_simple,127,64,99,28,0,0,35,O12|O15,2
VE_S01541,aprobada,mayoria_simple,125,63,96,29,0,0,33,O12|O15,2
VE_S01542,aprobada,mayoria_simple,126,63,96,29,1,0,33,O12|O15,2
VE_S01543,aprobada,mayoria_simple,126,63,65,61,0,0,2,O12|O14|O18,3
VE_S01544,aprobada,mayoria_simple,101,51,101,0,0,5,50,,0
VE_S01545,aprobada,mayoria_simple,89,45,89,0,0,5,44,,0
VE_S01546,aprobada,mayoria_simple,107,54,106,1,0,5,52,,0
VE_S01547,aprobada,mayoria_simple,91,46,89,0,2,5,43,,0
VE_S01548,aprobada,mayoria_simple,81,41,81,0,0,5,40,,0
VE_S01549,aprobada,mayoria_simple,85,43,84,0,1,5,41,,0
VE_S01550,aprobada,mayoria_simple,87,44,87,0,0,5,43,,0
VE_S01551,aprobada,mayoria_simple,97,49,97,0,0,1,48,,0
VE_S01552,aprobada,mayoria_simple,115,58,114,0,1,1,56,,0
VE_S01553,aprobada,mayoria_simple,103,52,103,0,0,1,51,,0
VE_S01554,aprobada,mayoria_simple,116,58,116,0,0,1,58,,0
VE_S01555,aprobada,mayoria_simple,123,62,114,4,5,1,52,O15,1
VE_S01556,aprobada,mayoria_simple,121,61,116,0,5,1,55,,0
VE_S01557,aprobada,mayoria_simple,64,32,62,1,1,1,30,O15,1
VE_S01558,aprobada,mayoria_simple,95,48,95,0,0,3,47,,0
VE_S01559,aprobada,mayoria_simple,92,46,92,0,0,3,46,,0
VE_S01560,aprobada,mayoria_simple,97,49,97,0,0,3,48,,0
VE_S01561,aprobada,mayoria_simple,102,51,102,0,0,3,51,,0
VE_S01562,aprobada,mayoria_simple,104,52,104,0,0,3,52,,0
VE_S01563,aprobada,mayoria_simple,98,49,58,2,38,3,9,O12|O18,2
VE_S01564,aprobada,mayoria_simple,84,42,84,0,0,3,42,,0
VE_S01565,aprobada,mayoria_simple,113,57,113,0,0,3,56,,0
VE_S01566,aprobada,mayoria_simple,109,55,107,0,2,2,52,,0
VE_S01567,aprobada,mayoria_simple,119,60,101,16,2,3,41,O15,1
VE_S01568,aprobada,mayoria_simple,117,59,85,30,2,3,26,O12|O15,2
VE_S01569,aprobada,mayoria_simple,109,55,109,0,0,4,54,,0
VE_S01570,aprobada,mayoria_simple,98,49,98,0,0,4,49,,0
VE_S01571,aprobada,mayoria_simple,95,48,95,0,0,4,47,,0
VE_S01572,aprobada,mayoria_simple,95,48,95,0,0,4,47,,0
VE_S01573,aprobada,mayoria_simple,99,50,99,0,0,4,49,,0
VE_S01574,aprobada,mayoria_simple,91,46,91,0,0,3,45,,0
VE_S01575,aprobada,mayoria_simple,92,46,92,0,0,3,46,,0
VE_S01576,aprobada,mayoria_simple,85,43,85,0,0,3,42,,0
VE_S01577,aprobada,mayoria_simple,96,48,93,1,2,3,45,,0
VE_S01578,aprobada,mayoria_simple,86,43,85,1,0,3,42,,0
VE_S01579,aprobada,mayoria_simple,100,50,99,1,0,3,49,,0
VE_S01580,aprobada,mayoria_simple,80,40,80,0,0,1,40,,0
VE_S01581,aprobada,mayoria_simple,91,46,91,0,0,1,45,,0
VE_S01582,aprobada,mayoria_calificada,116,991,116,0,0,1,-875,O12|O13|O14|O15|O18,5
VE_S01583,aprobada,mayoria_calificada,111,991,107,4,0,1,-884,O12|O13|O15|O18,4
VE_S01584,aprobada,mayoria_calificada,104,991,104,0,0,1,-887,O12|O13|O14|O15|O18,5
VE_S01585,aprobada,mayoria_calificada,91,991,91,0,0,1,-900,O12|O13|O14|O15|O18,5
VE_S01586,aprobada,mayoria_simple,83,42,83,0,0,1,41,,0
VE_S01587,aprobada,mayoria_simple,83,42,83,0,0,1,41,,0
VE_S01588,aprobada,mayoria_simple,113,57,112,0,1,0,55,,0
VE_S01589,aprobada,mayoria_calificada,124,991,113,11,0,0,-878,O12|O13|O14|O15|O18,5
VE_S01590,aprobada,mayoria_calificada,119,991,96,23,0,0,-895,O12|O13|O15|O18,4
VE_S01591,aprobada,mayoria_calificada,118,991,104,14,0,0,-887,O12|O13|O15|O18,4
VE_S01592,aprobada,mayoria_calificada,115,991,103,12,0,0,-888,O12|O13|O15|O18,4
VE_S01593,aprobada,mayoria_calificada,113,991,85,27,1,0,-906,O12|O13|O14|O15|O18,5
VE_S01594,aprobada,mayoria_calificada,112,991,89,23,0,0,-902,O12|O13|O14|O15|O18,5
VE_S01595,aprobada,mayoria_simple,110,55,108,0,2,0,53,,0
VE_S01596,aprobada,mayoria_simple,101,51,100,0,1,0,49,,0
VE_S01597,aprobada,mayoria_simple,91,46,91,0,0,2,45,,0
VE_S01598,aprobada,mayoria_simple,91,46,91,0,0,4,45,,0
VE_S01599,aprobada,mayoria_simple,90,45,89,0,1,4,44,,0
VE_S01600,aprobada,mayoria_simple,92,46,91,0,1,4,45,,0
VE_S01601,aprobada,mayoria_simple,91,46,91,0,0,4,45,,0
VE_S01602,aprobada,mayoria_simple,94,47,94,0,0,4,47,,0
VE_S01603,aprobada,mayoria_simple,90,45,90,0,0,4,45,,0
VE_S01604,aprobada,mayoria_simple,90,45,90,0,0,4,45,,0
VE_S01605,aprobada,mayoria_simple,99,50,98,0,1,4,48,,0
VE_S01606,aprobada,mayoria_simple,92,46,92,0,0,4,46,,0
VE_S01607,aprobada,mayoria_simple,90,45,90,0,0,4,45,,0
VE_S01608,aprobada,mayoria_simple,90,45,90,0,0,6,45,,0
VE_S01609,aprobada,mayoria_simple,88,44,88,0,0,6,44,,0
VE_S01610,aprobada,mayoria_simple,94,47,94,0,0,6,47,,0
VE_S01611,aprobada,mayoria_simple,85,43,85,0,0,6,42,,0
VE_S01612,aprobada,mayoria_simple,89,45,89,0,0,6,44,,0
VE_S01613,aprobada,mayoria_simple,91,46,81,0,10,10,35,O15,1
VE_S01614,aprobada,mayoria_simple,83,42,83,0,0,1,41,,0
VE_S01615,aprobada,mayoria_simple,104,52,104,0,0,1,52,,0
VE_S01616,aprobada,mayoria_simple,97,49,97,0,0,1,48,,0
VE_S01617,aprobada,mayoria_simple,98,49,98,0,0,1,49,,0
VE_S01618,aprobada,mayoria_simple,100,50,85,0,15,1,35,O15,1
VE_S01619,aprobada,mayoria_simple,119,60,117,0,2,0,57,,0
VE_S01620,aprobada,mayoria_simple,105,53,105,0,0,0,52,,0
VE_S01621,aprobada,mayoria_simple,104,52,100,3,1,0,48,,0
VE_S01622,aprobada,mayoria_simple,77,39,76,0,1,0,37,,0
VE_S01623,aprobada,mayoria_simple,104,52,102,1,1,0,50,,0
VE_S01624,aprobada,mayoria_simple,98,49,96,2,0,0,47,,0
VE_S01625,aprobada,mayoria_simple,80,40,80,0,0,6,40,,0
VE_S01626,aprobada,mayoria_simple,83,42,83,0,0,6,41,,0
VE_S01627,aprobada,mayoria_simple,94,47,94,0,0,8,47,,0
VE_S01628,aprobada,mayoria_simple,88,44,88,0,0,8,44,,0
VE_S01629,aprobada,mayoria_simple,83,42,83,0,0,8,41,,0
VE_S01630,aprobada,mayoria_simple,85,43,85,0,0,8,42,,0
VE_S01631,aprobada,mayoria_simple,73,37,73,0,0,8,36,,0
VE_S01632,aprobada,mayoria_simple,75,38,75,0,0,8,37,,0
VE_S01633,aprobada,mayoria_simple,75,38,75,0,0,8,37,,0
VE_S01634,aprobada,mayoria_simple,71,36,71,0,0,8,35,,0
VE_S01635,aprobada,mayoria_simple,81,41,81,0,0,8,40,,0
VE_S01636,aprobada,mayoria_simple,76,38,76,0,0,8,38,,0
VE_S01637,aprobada,mayoria_simple,79,40,79,0,0,8,39,,0
VE_S01638,aprobada,mayoria_simple,101,51,101,0,0,4,50,,0
VE_S01639,aprobada,mayoria_simple,93,47,93,0,0,4,46,,0
VE_S01640,aprobada,mayoria_simple,107,54,83,17,7,5,29,O12|O15,2
VE_S01641,aprobada,mayoria_simple,95,48,95,0,0,5,47,,0
VE_S01642,aprobada,mayoria_simple,93,47,93,0,0,10,46,,0
VE_S01643,aprobada,mayoria_simple,103,52,103,0,0,10,51,,0
VE_S01644,aprobada,mayoria_simple,93,47,93,0,0,10,46,,0
VE_S01645,aprobada,mayoria_calificada,95,991,95,0,0,10,-896,O12|O13|O14|O15|O18,5
VE_S01646,aprobada,mayoria_calificada,102,991,102,0,0,10,-889,O12|O13|O14|O15|O18,5
VE_S01647,aprobada,mayoria_calificada,98,991,90,5,3,10,-901,O12|O13|O14|O15|O18,5
VE_S01648,aprobada,mayoria_simple,98,49,98,0,0,13,49,,0
VE_S01649,aprobada,mayoria_simple,104,52,104,0,0,13,52,,0
VE_S01650,aprobada,mayoria_simple,102,51,66,34,2,13,15,O15|O18,2
VE_S01651,aprobada,mayoria_simple,100,50,64,35,1,13,14,O15,1
VE_S01652,aprobada,mayoria_simple,98,49,95,0,3,13,46,,0
VE_S01653,aprobada,mayoria_simple,93,47,58,34,1,13,11,O15,1
VE_S01654,aprobada,mayoria_simple,92,46,59,33,0,13,13,O15,1
VE_S01655,aprobada,mayoria_simple,103,52,102,0,1,1,50,,0
VE_S01656,aprobada,mayoria_simple,108,54,108,0,0,1,54,,0
VE_S01657,aprobada,mayoria_simple,104,52,104,0,0,1,52,,0
VE_S01658,aprobada,mayoria_simple,109,55,109,0,0,1,54,,0
VE_S01659,aprobada,mayoria_simple,108,54,108,0,0,1,54,,0
VE_S01660,aprobada,mayoria_calificada,106,991,81,21,4,1,-910,O12|O13|O14|O15|O18|O19,6
VE_S01661,aprobada,mayoria_simple,94,47,94,0,0,5,47,,0
VE_S01662,aprobada,mayoria_simple,103,52,95,2,6,1,43,O15,1
VE_S01663,aprobada,mayoria_simple,73,37,73,0,0,3,36,,0
VE_S01664,aprobada,mayoria_simple,93,47,87,6,0,3,40,,0
VE_S01665,aprobada,mayoria_simple,86,43,86,0,0,3,43,,0
VE_S01666,aprobada,mayoria_calificada,114,991,103,8,3,7,-888,O12|O13|O15|O18|O19,5
VE_S01667,aprobada,mayoria_calificada,112,991,89,17,6,7,-902,O12|O13|O15|O18,4
VE_S01668,aprobada,mayoria_calificada,105,991,85,15,5,7,-906,O12|O13|O15|O18|O19,5
VE_S01669,aprobada,mayoria_calificada,101,991,92,7,2,7,-899,O12|O13|O15|O18|O19,5
VE_S01670,aprobada,mayoria_calificada,104,991,95,8,1,7,-896,O12|O13|O15|O18|O19,5
VE_S01671,aprobada,mayoria_calificada,101,991,96,5,0,7,-895,O12|O13|O15|O18|O19,5
VE_S01672,aprobada,mayoria_simple,98,49,98,0,0,7,49,,0
VE_S01673,aprobada,mayoria_simple,116,58,112,3,1,0,54,,0
VE_S01674,aprobada,mayoria_calificada,121,991,118,3,0,0,-873,O12|O13|O15|O18|O19,5
VE_S01675,aprobada,mayoria_calificada,118,991,114,3,1,0,-877,O12|O13|O15|O18,4
VE_S01676,aprobada,mayoria_calificada,112,991,109,3,0,0,-882,O12|O13|O15|O18|O19,5
VE_S01677,aprobada,mayoria_calificada,111,991,108,3,0,0,-883,O12|O13|O15|O18|O19,5
VE_S01678,aprobada,mayoria_calificada,116,991,113,3,0,0,-878,O12|O13|O15|O18|O19,5
VE_S01679,aprobada,mayoria_calificada,114,991,109,5,0,0,-882,O12|O13|O15|O18|O19,5
VE_S01680,aprobada,mayoria_simple,94,47,94,0,0,3,47,,0
VE_S01681,aprobada,mayoria_simple,92,46,92,0,0,3,46,,0
VE_S01682,aprobada,mayoria_simple,88,44,88,0,0,3,44,,0
VE_S01683,aprobada,mayoria_simple,85,43,85,0,0,3,42,,0
VE_S01684,aprobada,mayoria_simple,86,43,86,0,0,3,43,,0
VE_S01685,aprobada,mayoria_simple,81,41,81,0,0,3,40,,0
VE_S01686,aprobada,mayoria_calificada,83,991,83,0,0,3,-908,O12|O13|O14|O15|O18|O19,6
VE_S01687,aprobada,mayoria_simple,79,40,79,0,0,3,39,,0
VE_S01688,aprobada,mayoria_simple,86,43,86,0,0,8,43,,0
VE_S01689,aprobada,mayoria_simple,89,45,89,0,0,7,44,,0
VE_S01690,aprobada,mayoria_simple,85,43,85,0,0,8,42,,0
VE_S01691,aprobada,mayoria_simple,90,45,90,0,0,8,45,,0
VE_S01692,aprobada,mayoria_simple,87,44,87,0,0,8,43,,0
VE_S01693,aprobada,mayoria_simple,93,47,93,0,0,8,46,,0
VE_S01694,aprobada,mayoria_simple,97,49,95,0,2,8,46,,0
VE_S01695,aprobada,mayoria_simple,95,48,95,0,0,8,47,,0
VE_S01696,aprobada,mayoria_simple,91,46,91,0,0,8,45,,0
VE_S01697,aprobada,mayoria_simple,88,44,88,0,0,8,44,,0
VE_S01698,aprobada,mayoria_simple,88,44,88,0,0,8,44,,0
VE_S01699,aprobada,mayoria_simple,90,45,89,0,1,7,44,,0
VE_S01700,aprobada,mayoria_simple,83,42,83,0,0,8,41,,0
VE_S01701,aprobada,mayoria_simple,87,44,87,0,0,8,43,,0
VE_S01702,aprobada,mayoria_simple,87,44,87,0,0,8,43,,0
VE_S01703,aprobada,mayoria_simple,88,44,87,0,1,8,43,,0
VE_S01704,aprobada,mayoria_simple,82,41,80,1,1,7,39,,0
VE_S01705,aprobada,mayoria_simple,96,48,96,0,0,8,48,,0
VE_S01706,aprobada,mayoria_simple,91,46,91,0,0,7,45,,0
VE_S01707,aprobada,mayoria_simple,89,45,89,0,0,8,44,,0
VE_S01708,aprobada,mayoria_simple,99,50,99,0,0,8,49,,0
VE_S01709,aprobada,mayoria_simple,95,48,95,0,0,8,47,,0
VE_S01710,aprobada,mayoria_simple,89,45,89,0,0,8,44,,0
VE_S01711,aprobada,mayoria_simple,100,50,100,0,0,2,50,,0
VE_S01712,aprobada,mayoria_simple,101,51,101,0,0,2,50,,0
VE_S01713,aprobada,mayoria_simple,103,52,103,0,0,2,51,,0
